,id,Actual,Nearest Neighbors,Support Vector Classifier (RBF),Logistic Regression,Ridge Regression,Random Forest,Decision Tree with Boosting,Decision Tree with Bagging,Multi Layer Perceptron,Gradient Boosting Classifier,LASSO,Linear Regression,Robust Regression
1569,US6739767B2,1,1,1,1,1,1,1,1,1,1,1,1,1
1570,US9473725B2,1,1,1,1,1,1,1,1,1,1,1,1,1
1571,US8890938B2,1,0,0,1,0,0,0,0,0,0,0,0,0
1572,US7852397B2,0,0,0,0,1,0,0,0,0,0,1,1,1
1573,US9330320B2,1,1,1,1,1,0,0,0,0,0,1,1,1
1574,US9928425B2,1,1,1,1,1,0,1,0,1,1,1,1,1
1575,US9201688B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1576,US9083877B2,1,1,1,0,0,0,1,0,0,0,0,0,0
1577,US6393142B1,1,1,1,1,1,1,1,1,1,1,1,1,1
1578,US9767565B2,1,1,1,1,1,1,1,1,1,1,1,1,1
1579,US8254026B2,0,0,1,0,0,0,1,1,0,0,0,0,0
1580,US10127452B2,1,1,1,1,1,0,1,0,1,1,1,1,1
1581,US8873835B2,1,1,1,1,1,1,1,0,1,1,1,1,1
1582,US5767832A,0,1,0,0,0,0,0,0,0,0,0,0,0
1583,US9330316B2,1,1,1,1,1,1,1,1,1,1,1,1,1
1584,US7330584B2,1,1,1,1,1,1,1,1,1,1,1,1,1
1585,US9545723B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1586,US10095917B2,1,1,1,1,1,1,1,0,1,1,1,1,1
1587,US9342887B2,1,1,1,1,1,1,1,1,1,1,1,1,1
1588,US8896433B2,1,1,1,1,1,0,0,1,1,1,1,1,1
1589,US8411155B2,0,0,1,1,1,1,1,1,1,1,1,1,1
1590,US8775941B1,0,1,1,1,1,1,1,1,1,1,1,1,1
1591,US9152701B2,1,1,1,1,1,1,1,1,0,1,1,1,1
1592,US10079947B1,1,0,0,0,0,0,0,0,0,0,0,0,0
1593,US9332075B2,0,1,1,1,1,0,1,1,1,1,1,1,1
1594,US9276746B2,0,0,0,0,1,0,0,0,0,0,1,0,0
1595,US9196062B2,0,1,1,1,1,0,1,0,1,0,1,1,1
1596,US4580513A,1,1,0,0,1,0,1,0,1,0,1,1,0
1597,US9066615B2,1,0,0,0,0,0,0,0,0,0,0,0,0
1598,US8995619B2,1,0,1,0,0,0,0,0,1,0,0,0,0
1599,US9519805B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1600,US6507704B2,0,0,0,0,1,0,0,0,1,0,1,1,1
1601,US7935130B2,0,0,0,0,0,0,0,0,0,0,0,0,1
1602,US10105730B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1603,US9163824B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1604,US6560126B1,0,0,0,0,0,0,0,0,0,0,0,0,0
1605,US9591808B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1606,US7708473B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1607,US9789802B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1608,US7764046B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1609,US9936680B2,0,1,0,0,0,0,1,0,0,0,0,0,0
1610,US9949604B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1611,US9469027B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1612,US9245551B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1613,US8663950B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1614,US9174890B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1615,US9556988B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1616,US4955984A,0,0,0,0,0,0,0,0,0,0,0,0,0
1617,US6174958A,0,0,0,0,0,0,0,0,0,0,0,1,0
1618,US5876620A,0,0,0,0,0,0,0,0,0,0,0,0,0
1619,US9674938B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1620,US9426999B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1621,US9922878B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1622,US7162816B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1623,US8829673B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1624,US9766159B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1625,US9818633B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1626,US8950973B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1627,US9186781B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1628,US8936691B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1629,US9062191B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1630,US9278919B1,0,0,0,0,0,0,0,0,0,0,0,0,0
1631,US10011935B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1632,US8858184B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1633,US9206079B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1634,US5184173A,0,0,0,0,0,0,0,0,0,0,0,0,0
1635,US7476779B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1636,US8267613B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1637,US9384713B1,0,0,0,0,0,0,1,0,0,1,0,0,0
1638,US7419975B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1639,US8708355B1,0,0,0,0,0,0,0,0,0,0,0,0,0
1640,US9028753B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1641,US9038707B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1642,US7963603B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1643,US7243515B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1644,US9551388B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1645,US5905021A,0,0,0,0,0,0,0,0,0,0,0,0,0
1646,US5324378A,0,1,0,0,0,0,1,0,0,0,0,0,0
1647,US7015252B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1648,US9587364B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1649,US10068560B1,0,0,0,0,0,0,0,0,0,0,0,0,0
1650,US4710062A,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,US10056589B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1652,US8651268B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1653,US5611557A,0,0,0,0,0,0,0,0,0,0,0,0,0
1654,US7592653B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1655,US9527772B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1656,US9897751B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1657,US5184547A,0,0,0,0,0,0,0,0,0,0,0,0,0
1658,US7081132B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1659,US6381412B1,0,0,0,0,0,0,0,0,0,0,0,0,0
1660,US9446506B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1661,US7695371B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1662,US9903364B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1663,US6408447B1,0,0,0,0,0,0,0,0,0,0,0,0,0
1664,US8969966B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1665,US10048469B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1666,US9066587B1,0,0,0,0,0,0,0,0,0,0,0,0,0
1667,US6213525A,0,0,0,0,0,0,0,0,0,0,0,0,0
1668,US10025263B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1669,US9120229B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1670,US9334734B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1671,US7038901B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1672,US7502217B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1673,US10113437B2,0,0,0,0,0,0,0,0,0,0,0,1,0
1674,US6971718B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1675,US5667263A,0,0,0,0,0,0,0,0,0,0,0,0,0
1676,US6503984B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1677,US9250025B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1678,US5058815A,0,0,0,0,0,0,0,0,0,0,0,0,0
1679,US7413573B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1680,US8000339B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1681,US4787703A,0,0,0,0,0,0,0,0,0,0,0,0,0
1682,US9969707B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1683,US9670779B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1684,US9919374B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1685,US5100202A,0,0,0,0,0,0,0,0,0,0,0,0,0
1686,US9054865B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1687,US9968116B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1688,US7823425B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1689,US9309264B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1690,US8552330B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1691,US7422179B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1692,US9087414B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1693,US6615016B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1694,US9458720B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1695,US4763229A,0,0,0,0,0,0,0,0,0,0,0,0,0
1696,US9145309B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1697,US7878085B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1698,US10046943B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1699,US4908422A,0,0,0,0,0,0,0,0,0,0,0,0,0
1700,US9658002B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1701,US10076613B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1702,US6107367A,0,0,0,0,1,0,0,0,0,0,1,1,1
1703,US9339709B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1704,US4681399A,0,0,0,0,0,0,0,0,0,0,0,0,0
1705,US7028392B1,0,0,0,0,0,0,0,0,0,0,0,0,0
1706,US5029979A,0,0,0,0,0,0,0,0,0,0,0,0,0
1707,US7988009B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1708,US10018533B2,0,0,0,0,0,0,1,0,0,0,0,0,0
1709,US5346251A,0,0,0,0,0,0,0,0,0,0,0,0,0
1710,US9332744B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1711,US9045938B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1712,US9556589B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1713,US9701010B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1714,US5291828A,0,0,0,0,0,0,0,0,0,0,0,0,0
1715,US10130147B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1716,US9994295B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1717,US9975134B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1718,US4715402A,0,0,0,0,0,0,0,0,0,0,0,0,0
1719,US10066178B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1720,US4789775A,0,0,0,0,0,0,0,0,0,0,0,0,0
1721,US9926286B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1722,US9117580B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1723,US9677858B1,0,0,0,0,0,0,0,0,0,0,0,0,0
1724,US5304592A,0,0,0,0,0,0,0,0,0,0,0,0,0
1725,US9554200B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1726,US9719000B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1727,US5188749A,0,0,0,0,0,0,0,0,0,0,0,0,0
1728,US10072100B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1729,US9653224B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1730,US8954635B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1731,US7932572B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1732,US4711322A,0,0,0,0,0,0,0,0,0,0,0,0,0
1733,US9922741B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1734,US9809399B1,0,0,0,0,0,0,0,0,0,0,0,0,0
1735,US4599436A,0,0,0,0,0,0,0,0,0,0,0,0,0
1736,US8950998B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1737,US7150734B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1738,US7565159B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1739,US6579035B1,0,1,0,0,0,0,0,0,0,0,0,0,0
1740,US7739809B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1741,US7816609B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1742,US8770103B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1743,US10082637B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1744,US4908916A,0,0,0,0,0,0,0,0,0,0,0,0,0
1745,US9810000B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1746,US9290652B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1747,US4650393A,0,0,0,0,0,0,0,0,0,0,0,0,0
1748,US8952426B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1749,US9785451B1,0,0,0,0,0,0,0,0,0,0,0,0,0
1750,US8414731B2,0,0,0,0,0,0,1,0,0,0,0,0,0
1751,US10060639B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1752,US9397468B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1753,US8494030B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1754,US9563192B2,0,1,1,1,1,0,0,0,0,1,1,1,1
1755,US9977022B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1756,US9655681B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1757,US9437903B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1758,US9916825B2,1,1,1,1,1,1,1,1,1,1,1,1,1
1759,US9728184B2,1,1,0,1,0,0,1,0,1,1,0,1,0
1760,US7499069B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1761,US9010693B1,0,0,0,0,0,0,0,0,0,0,0,0,0
1762,US9047965B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1763,US9889480B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1764,US5412443A,0,0,0,0,0,0,0,0,0,0,0,0,0
1765,US10065347B2,1,0,0,1,1,0,0,0,1,0,1,1,0
1766,US6386392B1,0,0,0,0,0,0,0,0,0,0,0,0,0
1767,US5865529A,0,0,0,0,0,0,0,0,0,0,0,0,0
1768,US5238531A,0,0,0,0,0,0,0,0,0,0,0,0,0
1769,US7010108B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1770,US8061560B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1771,US5121527A,0,0,0,0,0,0,0,0,0,0,0,0,0
1772,US5255030A,0,0,0,0,0,0,0,0,0,0,0,0,0
1773,US6603131B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1774,US7298410B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1775,US9597057B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1776,US8650732B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1777,US7023132B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1778,US8056954B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1779,US8830125B1,0,0,0,0,0,0,0,0,0,0,0,0,0
1780,US9190499B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1781,US9302198B1,0,0,0,0,0,0,0,0,0,0,0,0,0
1782,US10003797B2,0,1,1,0,0,0,1,0,0,1,0,0,0
1783,US10129809B2,0,1,0,0,0,0,0,0,0,0,0,0,0
1784,US10092337B2,0,1,0,0,0,0,0,0,0,0,0,0,0
1785,US8082086B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1786,US9631691B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1787,US9545098B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1788,US9295291B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1789,US9509679B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1790,US10075154B1,0,0,0,0,0,0,0,0,0,0,0,0,0
1791,US10027230B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1792,US9831078B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1793,US9667719B1,0,0,0,0,0,0,0,0,0,0,0,0,0
1794,US8993373B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1795,US9948158B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1796,US9324494B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1797,US9618690B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1798,US9937982B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1799,US10011669B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1800,US9173386B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1801,US9086135B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1802,US9150178B1,0,0,0,0,0,0,0,0,0,0,0,0,0
1803,US10004344B1,0,0,0,0,0,0,0,0,0,0,0,0,0
1804,US9338454B2,0,1,1,1,1,0,1,0,0,0,1,1,1
1805,US6215835A,0,0,0,0,0,0,1,0,0,0,0,0,0
1806,US6265129A,0,0,0,0,0,0,0,0,0,0,0,0,0
1807,US9528841B2,1,1,1,1,1,1,1,1,1,1,1,1,1
1808,US4811846A,0,0,0,0,0,0,0,0,0,0,0,0,0
1809,US7669390B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1810,US10103122B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1811,US7714308B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1812,US9336772B1,1,1,1,1,1,1,1,1,1,1,1,1,1
1813,US10002701B2,1,1,0,0,1,0,0,0,1,0,1,1,1
1814,US7097651B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1815,US5810444A,0,0,0,0,0,0,0,0,0,0,0,0,0
1816,US8456916B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1817,US7227053B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1818,US9924844B1,0,0,0,0,0,0,0,0,0,0,0,0,0
1819,US6917065B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1820,US4771627A,0,0,0,0,0,0,0,0,0,0,0,0,0
1821,US10127739B2,0,1,0,0,0,0,0,0,0,0,1,0,1
1822,US6259158A,0,0,0,0,0,0,0,0,0,0,0,0,0
1823,US5353077A,0,0,0,0,0,0,0,0,0,0,0,0,0
1824,US4985277A,0,0,0,0,0,0,0,0,0,0,0,0,0
1825,US9526553B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1826,US9060795B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1827,US9878349B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1828,US10127904B2,1,1,1,1,1,1,1,1,1,1,1,1,1
1829,US9704097B2,1,1,1,1,1,1,1,1,1,1,1,1,1
1830,US10035743B1,0,0,0,0,0,0,0,0,0,0,0,0,0
1831,US9370400B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1832,US9327409B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1833,US9357556B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1834,US10067302B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1835,US9119785B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1836,US9938687B1,0,0,0,0,0,0,0,0,0,0,0,0,0
1837,US9588359B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1838,US10052064B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1839,US9400651B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1840,US10087879B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1841,US9714737B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1842,US9463732B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1843,US5233383A,0,0,0,0,0,0,0,0,0,0,0,0,0
1844,US9725620B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1845,US9085513B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1846,US7562475B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1847,US9057392B2,0,1,0,0,0,0,0,0,0,0,0,1,0
1848,US9493454B2,0,0,0,1,0,0,0,0,1,0,0,0,0
1849,US9296627B1,0,0,0,0,0,0,0,0,0,0,0,0,0
1850,US9345554B1,0,1,0,0,0,0,0,0,0,0,0,0,0
1851,US9129073B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1852,US8496926B2,0,0,0,0,1,0,0,0,0,0,1,1,1
1853,US7704846B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1854,US9775196B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1855,US7761215B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1856,US7940920B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1857,US7340390B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1858,US9904548B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1859,US9950867B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1860,US9682117B2,0,0,0,0,0,0,1,0,0,0,0,0,0
1861,US9000137B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1862,US8140761B2,0,1,0,0,0,0,1,0,0,0,0,0,0
1863,US7004291B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1864,US9070776B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1865,US8776894B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1866,US9299734B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1867,US9771552B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1868,US7759547B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1869,US9019224B2,0,1,0,0,0,0,0,0,0,0,0,0,0
1870,US8213926B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1871,US5006010A,0,0,0,0,0,0,0,0,0,0,0,0,0
1872,US9786396B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1873,US8935273B2,0,1,1,1,0,0,1,0,0,1,0,0,1
1874,US9978067B1,1,1,1,1,1,1,1,1,1,1,1,1,1
1875,US10139268B2,0,1,0,0,0,0,0,0,0,0,0,0,0
1876,US9483305B1,0,1,0,0,0,0,0,0,0,0,0,0,0
1877,US9146512B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1878,US6662101B2,1,1,1,1,1,1,1,1,1,1,1,1,1
1879,US9057830B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1880,US7693225B2,0,0,0,0,0,0,1,1,0,0,0,0,0
1881,US10046378B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1882,US9755813B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1883,US9834146B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1884,US9708907B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1885,US9522221B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1886,US9757864B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1887,US4843294A,0,0,0,0,0,0,0,0,0,0,0,0,0
1888,US9081507B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,US6340794B1,0,0,0,0,0,0,0,0,0,0,0,0,0
1890,US9790004B1,0,0,0,0,0,0,0,0,0,0,0,0,0
1891,US9760512B1,0,0,0,0,0,0,0,0,0,0,0,0,0
1892,US9132810B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1893,US9314647B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1894,US10030947B1,0,0,0,0,0,0,0,0,0,0,0,0,0
1895,US9329404B1,0,0,0,0,0,0,0,0,0,0,0,0,0
1896,US9960728B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1897,US7738480B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1898,US9036667B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1899,US9525413B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1900,US6829069B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1901,US8433784B2,1,1,1,1,1,1,1,1,1,1,1,1,1
1902,US6404763B1,0,0,0,0,0,0,0,0,0,0,0,0,0
1903,US9433184B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1904,US9157018B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1905,US10019905B1,1,1,1,1,1,0,1,0,1,0,1,1,1
1906,US9678501B2,1,0,0,0,0,0,0,0,0,0,0,0,0
1907,US9396414B2,1,1,1,1,1,1,1,0,1,1,1,1,1
1908,US9384595B2,0,1,0,0,0,0,0,0,0,0,0,0,0
1909,US9114682B1,0,0,0,0,0,0,0,0,0,0,0,0,0
1910,US10106388B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1911,US5205238A,0,1,0,0,0,0,0,0,0,0,0,0,0
1912,US9123336B1,1,1,1,1,1,1,1,1,1,1,1,1,1
1913,US9171247B1,1,1,1,1,1,1,1,1,1,1,1,1,1
1914,US5395031A,0,0,0,0,0,0,0,0,0,0,0,0,0
1915,US9879575B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1916,US9879935B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1917,US7325879B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1918,US5265155A,0,0,0,0,0,0,0,0,0,0,0,0,0
1919,US9241602B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1920,US9630685B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1921,US9413940B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1922,US9263006B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1923,US10013339B2,0,0,0,0,1,0,0,0,0,0,0,1,1
1924,US8867786B2,1,1,1,1,1,1,1,1,1,1,1,1,1
1925,US7619635B1,0,1,0,0,0,0,0,0,0,0,0,0,0
1926,US9086669B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1927,US7680594B2,1,1,1,1,1,1,1,1,1,1,1,1,1
1928,US10053667B2,0,0,0,1,1,0,0,0,0,0,1,1,1
1929,US5557161A,0,0,0,0,0,0,0,0,0,0,0,0,0
1930,US8091953B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1931,US9532619B1,0,0,0,0,0,0,0,0,0,0,0,0,0
1932,US9938153B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1933,US9757842B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1934,US9207657B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1935,US9857231B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1936,US9229934B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1937,US9575131B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1938,US9418246B2,0,0,0,0,0,0,0,0,0,0,0,0,1
1939,US9878270B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1940,US7393651B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1941,US9846130B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1942,US10022122B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1943,US9585894B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1944,US8979506B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1945,US8970737B2,0,1,1,1,1,0,1,0,1,1,1,1,0
1946,US6207962A,0,0,0,0,0,0,0,0,0,0,0,0,0
1947,US6015629A,0,0,0,0,0,0,0,0,0,0,0,0,0
1948,US9084623B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1949,US9556440B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1950,US9944192B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1951,US9327397B1,0,0,0,0,0,0,0,0,0,0,0,0,0
1952,US9192319B2,1,1,1,1,1,1,1,0,1,1,1,1,1
1953,US8576008B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1954,US9328443B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1955,US5677706A,0,0,0,0,0,0,0,1,0,0,0,0,0
